#,Name,%Complete,AvgTime,Std,NoObs
0,Navforest_1,21.9,847.1324200913242,99.21051737168222,925.0
1,Follow the Forest Gap,99.5,433.19095477386935,44.70234014753922,373.0
2,Oracle Path Follower,100.0,383.326,24.050274925663533,372.0
3,ModForest_1,37.5,646.9413333333333,67.81702262870454,719.0
4,SapForest_cth_1,92.9,696.6200215285253,125.78938634696206,483.0
5,TuneCTH_0004_0002,92.4,627.487012987013,81.17832732329786,582.0
6,TuneCTH_0004_001,78.3,1184.3205619412515,128.50292590231902,973.0
7,SapForest_safe_1,95.8,441.2713987473904,45.22767083443745,394.0
8,SapForest_dist_1,94.5,412.226455026455,22.71837096925426,372.0
