#,Name,%Complete,AvgTime,Std,NoObs
0,Navforest_3,100.0,1395.0,36.016662810427064,1494.0
1,Follow the Forest Gap,100.0,433.8,46.841861619709356,373.0
2,Oracle Path Follower,100.0,378.2,10.4,372.0
3,ModForest_3,0.0,0.0,0.0,159.0
