#,Name,%Complete,AvgTime,Std,NoObs
0,Navforest_1,1.0,1333.0,0.0,1427.0
1,Follow the Forest Gap,97.0,433.4742268041237,44.622839324169206,373.0
2,Oracle Path Follower,100.0,384.34,23.456009890857395,372.0
3,ModForest_1,91.0,453.64835164835165,43.90033007620125,383.0
