0,-0.6318626586705031,22.0
1,-0.28489473978114843,36.0
2,-0.4279865629962024,30.0
3,-0.5876273484402452,22.0
4,-0.4338629020578376,25.0
5,-0.8065243493949896,12.0
6,-0.807135294200658,12.0
7,-0.8270758844082808,12.0
8,-0.786449698192544,13.0
9,-0.8267443441861525,12.0
10,-0.7860141973900405,12.0
11,-0.8070953874637548,12.0
12,-0.8070520184554538,12.0
13,-0.7448942463242257,28.0
14,-0.8273976349297744,12.0
15,-0.7863434512384236,15.0
16,-0.8067874277436479,12.0
17,-0.5684179743892721,20.0
18,-0.6357219388629349,26.0
19,-0.8007909225234126,19.0
20,-0.5810437848077814,37.0
21,-0.3896090433351378,37.0
22,1.9813055151652748,71.0
23,-0.7884663342864064,23.0
24,-0.3936895516864599,44.0
25,1.9858038747845217,76.0
26,-0.41767098082828413,35.0
27,-0.7653614476257165,18.0
28,1.98201995334671,60.0
29,-0.8447998714883596,12.0
30,-0.7860942262233096,22.0
31,-0.18290922807056775,53.0
32,-0.6829665754291546,16.0
33,-0.46004896861356726,41.0
34,-0.7465126795499885,22.0
35,1.9898611296703645,66.0
36,-0.5902766718609453,20.0
37,-0.3081280413830336,56.0
38,1.9804501422002967,55.0
39,-0.29935432358206615,47.0
40,1.9838484255192352,73.0
41,-0.4373632440512578,34.0
42,-0.7711149146187594,18.0
43,-0.5818575850534191,22.0
44,-0.8523852013133757,12.0
45,-0.43934696065514134,28.0
46,1.9804293293828021,77.0
47,-0.7656811639366767,16.0
48,-0.7603645677961605,15.0
49,-0.8544956923481193,12.0
50,-0.5646597470111564,39.0
51,-0.7662167967234554,16.0
52,1.987332426275996,82.0
53,-0.8272732630765007,24.0
54,-0.5813799867828872,35.0
55,-0.8074808887131831,27.0
56,-0.5962538215676623,34.0
57,-0.8006201403495739,13.0
58,-0.4397442257137909,47.0
59,-0.6609546689532506,29.0
60,-0.24169560612189978,62.0
61,-0.7647983481499718,27.0
62,1.9836373176234114,73.0
63,-0.7634420693353212,20.0
64,-0.41688417822550283,52.0
65,1.9836946390148058,68.0
66,1.9870485151455386,79.0
67,1.984716214471647,75.0
68,-0.7581511144442081,21.0
69,-0.816267723812804,19.0
70,-0.43789432978370424,52.0
71,-0.7196548646344906,29.0
72,-0.2528741128762051,61.0
73,-0.4822287051967473,52.0
74,-0.7432049706652157,13.0
75,-0.3401513220011496,55.0
76,-0.6205240225258191,35.0
77,-0.279040934760041,56.0
78,-0.7921547758439784,18.0
79,-0.2820657202544995,43.0
80,1.9846510483207531,72.0
81,1.9841450875339461,80.0
82,1.987407901692471,93.0
83,2.003515485135975,79.0
84,-0.7895796416660252,27.0
85,-0.483097243635112,54.0
86,1.9829074954922519,71.0
87,-0.6257937645696755,38.0
88,1.9830080589303725,74.0
89,-0.6810188442419871,22.0
90,1.9863049670278163,52.0
91,-0.6323385435888178,33.0
92,1.9819554380121753,67.0
93,-0.4286907259374291,41.0
94,-0.6725968324506786,20.0
95,1.985742254618318,51.0
96,1.9833251053879755,61.0
97,-0.599715819120739,23.0
98,1.982979854202353,63.0
99,1.9912965335260013,82.0
100,1.9856837490095947,59.0
101,1.984686593826564,71.0
102,-0.24937492561105312,54.0
103,-0.27447609096348424,50.0
104,1.9848985306394742,61.0
105,-0.3124819799361175,57.0
106,-0.4807058201831429,48.0
107,1.9867232270008823,75.0
108,1.9840483743274908,88.0
109,1.9817266355947558,86.0
110,-0.5676660585553333,32.0
111,1.981700330724515,71.0
112,1.9864149705259726,58.0
113,1.9852222231001995,59.0
114,1.9870142762124048,63.0
115,-0.7243253538914467,17.0
116,1.9833079957138788,63.0
117,1.9832864081490433,82.0
118,1.9861847838710138,78.0
119,1.9854273757649976,63.0
120,-0.4221143923384716,53.0
121,1.9865618444778061,71.0
122,1.9820139490010569,54.0
123,1.9846349220644042,66.0
124,1.9949994338979056,75.0
125,1.9840831967984598,72.0
126,1.986470048714406,78.0
127,1.983742774752641,60.0
128,-0.5392795650641233,33.0
129,1.9883996982201886,57.0
130,-0.3417307036301005,70.0
131,-0.4265236294283925,47.0
132,1.9851313220912774,47.0
133,-0.3206933971245425,33.0
134,-0.5836369221070892,19.0
135,1.9831257502102508,45.0
136,1.9844970778891735,59.0
137,1.9840887366420745,74.0
138,1.9864510990921629,75.0
139,1.9835318123118828,66.0
140,1.9882865656487594,61.0
141,1.9838582157050937,70.0
142,1.9852622692899673,70.0
143,-0.39369750706899365,59.0
144,-0.23725843402338653,36.0
145,1.9887040483140255,76.0
146,-0.6885453429742967,37.0
147,-0.6376949177977744,32.0
148,-0.5987203113599877,24.0
149,-0.5474202064369249,41.0
150,1.984880207621628,64.0
151,1.9882027559585416,79.0
152,1.9853931782734566,78.0
153,-0.8532388098437595,13.0
154,-0.6291854641236901,41.0
155,1.985310933188048,61.0
156,1.9903623667787498,75.0
157,1.9858328144225394,58.0
158,1.9864404348832567,77.0
159,1.9857158966163786,71.0
160,1.9878887018559992,66.0
161,1.9880525882819842,65.0
162,1.9803355470823263,70.0
163,1.986365095712715,69.0
164,1.9859447328107842,58.0
165,1.9880748200521112,64.0
166,1.985444609927551,64.0
167,1.9849845089477791,66.0
168,1.9867371123323831,73.0
169,1.9864762530660884,66.0
170,1.9883187300069598,50.0
171,1.9863221456750948,58.0
172,-0.3048026740772187,45.0
173,1.9870086052678428,57.0
174,-0.5751629003857354,27.0
175,-0.5597335687946763,43.0
176,1.986630761182789,79.0
177,1.9868650021586913,64.0
178,1.985098848240804,52.0
179,1.9886124174050748,65.0
180,-0.8192547551896767,21.0
181,1.9839743711964133,66.0
182,-0.2650919024221605,61.0
183,1.9853342945953059,68.0
184,1.9866374407780305,69.0
185,1.9906197058991943,75.0
186,1.9868935973527084,48.0
187,1.9871855089617196,53.0
188,1.9916275611890941,50.0
189,1.9895658879748626,78.0
190,-0.23835570088493252,50.0
191,-0.2846693540407905,35.0
192,1.9864338525017369,61.0
193,1.9865159907350955,67.0
194,1.9852991707280505,79.0
195,1.9878333733330296,81.0
196,1.9874354446920786,86.0
197,1.9867828263360792,51.0
198,1.9869137091700086,64.0
199,-0.44482510597498226,53.0
200,1.9881574593681788,63.0
201,-0.31426904888660323,70.0
202,1.9856243308693595,73.0
203,1.9810216076306433,67.0
204,1.98625113553516,82.0
205,1.9895829838339714,69.0
206,-0.5035170260873545,52.0
207,1.9863900573861344,81.0
208,1.9870001635800156,74.0
209,-0.4799082659587095,38.0
210,1.9886676175160927,50.0
211,-0.6435351755964338,22.0
212,1.9893466960217991,74.0
213,-0.6385914215137583,35.0
214,1.9863509200088947,51.0
215,1.9865205976913258,63.0
216,1.9857005101287704,63.0
217,1.9881631498209642,49.0
218,1.990358942354521,75.0
219,1.9860289518652312,65.0
220,1.9896551100365911,79.0
221,1.988819217888268,52.0
222,-0.7648950618024812,15.0
223,1.9896662542727421,54.0
224,-0.5576623465617614,22.0
225,1.9870878252539086,45.0
226,-0.4005002643279866,42.0
227,1.9867749376323292,66.0
228,-0.44183965211030796,44.0
229,1.9861908987856496,76.0
230,1.9877462828665966,46.0
231,-0.593648563448561,21.0
232,1.985872890221554,50.0
233,1.9860952512747718,67.0
234,-0.5947812505554421,21.0
235,1.9858027896887975,57.0
236,1.9873345789266366,68.0
237,-0.2785916121984823,47.0
238,1.98524822761394,49.0
239,1.9857626238387092,61.0
240,1.985325073984103,70.0
241,1.9861826875165116,53.0
242,1.9865658757070161,50.0
243,-0.6265645455764434,36.0
244,-0.6190603418383375,26.0
245,1.9867253946916232,55.0
246,1.9825857505788547,60.0
247,1.9841559476416128,69.0
248,-0.7729607510424825,13.0
249,1.986995824933162,76.0
250,1.9857385361725735,52.0
251,1.9858509731693523,72.0
252,1.9859602195114106,58.0
253,1.983365276396055,61.0
254,1.9885880671859488,71.0
255,1.985668252315013,60.0
256,1.9878226823650482,66.0
257,1.9869545362517484,73.0
258,1.9863996192376945,45.0
259,-0.6232300837003817,37.0
260,1.9849630007536665,47.0
261,1.9897313317581,45.0
262,-0.4974034878927989,31.0
263,1.9871939172798374,67.0
264,1.9860232224279966,57.0
265,1.986354143604644,69.0
266,1.9900271733144719,64.0
267,1.9862695577375904,52.0
268,1.9875212844088275,61.0
269,1.9883244753213192,53.0
270,1.9834583170183386,70.0
271,-0.29350314415768963,52.0
272,1.986313066383853,56.0
273,1.9869842972304856,55.0
274,-0.6722202069894179,32.0
275,1.9861086752284243,64.0
276,1.9861539768335756,51.0
277,1.984042200049568,47.0
278,1.9853847402444749,58.0
279,-0.34622265507347283,45.0
280,1.9861945486539814,46.0
281,-0.5064898155099309,48.0
282,1.9874093441085823,53.0
283,1.9895039146249325,71.0
284,1.9841681652011272,57.0
285,1.9855807932362086,60.0
286,1.987351825599351,54.0
287,1.9845664172460211,44.0
288,1.9880453644295208,47.0
289,1.9868928587185197,50.0
290,-0.3186985419620707,29.0
291,1.987586732021457,57.0
292,1.9828458056821177,62.0
293,-0.5286692733376686,26.0
294,1.9880048698701052,56.0
295,-0.48499216176414717,50.0
296,1.9896016019711733,71.0
297,-0.8232376739099452,22.0
298,1.9848989079486539,58.0
299,1.9837640085282646,56.0
300,1.9863020087036711,43.0
301,-0.2894876173900761,38.0
302,-0.3388280646014974,41.0
303,1.9868435491706777,52.0
304,1.9877340957215819,54.0
305,1.9859907556591927,61.0
306,1.9839659194012196,54.0
307,1.9850820565755956,43.0
308,1.9863371668105323,70.0
309,-0.4061358060155338,36.0
310,1.9879980033458886,81.0
311,1.9823610273656818,61.0
312,-0.34585602165708473,49.0
313,1.9876052968052,50.0
314,1.9865216903542493,66.0
315,-0.5872843952668956,23.0
316,1.9861999083719168,48.0
317,1.9858981717757604,68.0
318,1.9890164979507656,75.0
319,1.9870698742140334,58.0
320,1.986424406050055,84.0
321,1.9873354204937912,60.0
